"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"1823","PGEN_.00g305550","PGEN_.00g305550",0,0,0,0.410784,0,"Q95218;Q95219;Q9TV20;Q9TV21;Q9TV22","100008679","Dmbt1","Deleted in malignant brain tumors 1 protein","Hensin","GO:0005576;GO:0019898;GO:0042589;GO:0005044;GO:0035375;GO:0030154;GO:0050829;GO:0050830;GO:0015031","Q95218;Q95219;Q9TV20;Q9TV21;Q9TV22",100008679,"Dmbt1","Deleted in malignant brain tumors 1 protein","Hensin","GO:0005576;GO:0019898;GO:0042589;GO:0005044;GO:0035375;GO:0030154;GO:0050829;GO:0050830;GO:0015031","GO:0030154;GO:0050829;GO:0050830;GO:0015031","GO:0005576;GO:0019898;GO:0042589","GO:0005044;GO:0035375","GO:0098542;GO:0098542","defense response to other organism;defense response to other organism"
"1824","PGEN_.00g305570","PGEN_.00g305570",0,0,0,0.5273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","PGEN_.00g305660","PGEN_.00g305660",0,0,0,0.247804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","PGEN_.00g305730","PGEN_.00g305730",0,0,0,0.142527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","PGEN_.00g305740","PGEN_.00g305740",0,0,0,0.133518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","PGEN_.00g305750","PGEN_.00g305750",0,0,0,0.285748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","PGEN_.00g305910","PGEN_.00g305910",0,0,0,1.226676,0,"P07898;Q90810;Q90820;Q90991;Q91047","","ACAN","Aggrecan core protein","Cartilage-specific proteoglycan core protein","GO:0031012;GO:0005576;GO:0005509;GO:0030246;GO:0005540;GO:0007155;GO:0007417;GO:0001501","P07898;Q90810;Q90820;Q90991;Q91047",NA,"ACAN","Aggrecan core protein","Cartilage-specific proteoglycan core protein","GO:0031012;GO:0005576;GO:0005509;GO:0030246;GO:0005540;GO:0007155;GO:0007417;GO:0001501","GO:0007155;GO:0007417;GO:0001501","GO:0031012;GO:0005576","GO:0005509;GO:0030246;GO:0005540","GO:0048856;GO:0048856","anatomical structure development;anatomical structure development"
"1830","PGEN_.00g306410","PGEN_.00g306410",0,0,0,1.414477,0,"Q9VUL9;Q8SYT5","39653","FucTA","Glycoprotein 3-alpha-L-fucosyltransferase A","Core alpha-(13)-fucosyltransferase","GO:0032580;GO:0005797;GO:0016021;GO:0046920;GO:0008417;GO:0018392;GO:0036065;GO:0036071;GO:0007399;GO:0006486","Q9VUL9;Q8SYT5",39653,"FucTA","Glycoprotein 3-alpha-L-fucosyltransferase A","Core alpha-(13)-fucosyltransferase","GO:0032580;GO:0005797;GO:0016021;GO:0046920;GO:0008417;GO:0018392;GO:0036065;GO:0036071;GO:0007399;GO:0006486","GO:0036065;GO:0036071;GO:0007399;GO:0006486","GO:0032580;GO:0005797;GO:0016021","GO:0046920;GO:0008417;GO:0018392","GO:0048856;GO:1901135","anatomical structure development;carbohydrate derivative metabolic process"
"1831","PGEN_.00g306970","PGEN_.00g306970",0,0,0,0.222901,0,"P37122","","CYP76A2","Cytochrome P450 76A2","Cytochrome P-450EG7","GO:0020037;GO:0005506;GO:0004497;GO:0016705","P37122",NA,"CYP76A2","Cytochrome P450 76A2","Cytochrome P-450EG7","GO:0020037;GO:0005506;GO:0004497;GO:0016705","","","GO:0020037;GO:0005506;GO:0004497;GO:0016705",NA,NA
"1832","PGEN_.00g307000","PGEN_.00g307000",0,0,0,0.057259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","PGEN_.00g307250","PGEN_.00g307250",0,0,0,0.032406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","PGEN_.00g307260","PGEN_.00g307260",0,0,0,0.048171,0,"Q4UMH6","","","Putative ankyrin repeat protein RF_0381","Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha","GO:0015969","Q4UMH6",NA,"","Putative ankyrin repeat protein RF_0381","Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha","GO:0015969","GO:0015969","","","GO:0055086;GO:1901135","nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process"
"1835","PGEN_.00g307280","PGEN_.00g307280",0,0,0,0.994636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","PGEN_.00g307380","PGEN_.00g307380",0,0,0,0.126213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","PGEN_.00g307400","PGEN_.00g307400",0,0,0,0.234407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","PGEN_.00g307490","PGEN_.00g307490",0,0,0,0.064982,0,"Q9XWB9","190718","bath-36","BTB and MATH domain-containing protein 36","Flavin-monooxygenase glucosinolate S-oxygenase 5","","Q9XWB9",190718,"bath-36","BTB and MATH domain-containing protein 36","Flavin-monooxygenase glucosinolate S-oxygenase 5","","","","",NA,NA
"1839","PGEN_.00g307530","PGEN_.00g307530",0,0,0,0.471161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","PGEN_.00g307540","PGEN_.00g307540",0,0,0,0.521199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","PGEN_.00g307610","PGEN_.00g307610",0,0,0,0.442072,0,"P51589;B2RD33;Q8TF13","1573","CYP2J2","Cytochrome P450 2J2","Hydroperoxy icosatetraenoate isomerase","GO:0005737;GO:0005789;GO:0070062;GO:0043231;GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395;GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","P51589;B2RD33;Q8TF13",1573,"CYP2J2","Cytochrome P450 2J2","Hydroperoxy icosatetraenoate isomerase","GO:0005737;GO:0005789;GO:0070062;GO:0043231;GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395;GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","GO:0005737;GO:0005789;GO:0070062;GO:0043231","GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395","GO:0006629;GO:0006629;GO:0006629;GO:0003013","lipid metabolic process;lipid metabolic process;lipid metabolic process;circulatory system process"
"1842","PGEN_.00g307700","PGEN_.00g307700",0,0,0,7.931295,0,"Q53533","","","Streptavidin-V2","WD repeat-containing protein 50","GO:0005576;GO:0009374","Q53533",NA,"","Streptavidin-V2","WD repeat-containing protein 50","GO:0005576;GO:0009374","","GO:0005576","GO:0009374",NA,NA
"1843","PGEN_.00g307950","PGEN_.00g307950",0,0,0,0.716832,0,"P51589;B2RD33;Q8TF13","1573","CYP2J2","Cytochrome P450 2J2","Hydroperoxy icosatetraenoate isomerase","GO:0005737;GO:0005789;GO:0070062;GO:0043231;GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395;GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","P51589;B2RD33;Q8TF13",1573,"CYP2J2","Cytochrome P450 2J2","Hydroperoxy icosatetraenoate isomerase","GO:0005737;GO:0005789;GO:0070062;GO:0043231;GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395;GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805","GO:0005737;GO:0005789;GO:0070062;GO:0043231","GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0008395","GO:0006629;GO:0006629;GO:0006629;GO:0003013","lipid metabolic process;lipid metabolic process;lipid metabolic process;circulatory system process"
"1844","PGEN_.00g308030","PGEN_.00g308030",0,0,0,0.100728,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","PGEN_.00g308180","PGEN_.00g308180",0,0,0,0.384683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","PGEN_.00g308210","PGEN_.00g308210",0,0,0,0.065778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","PGEN_.00g308220","PGEN_.00g308220",0,0,0,2.334539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","PGEN_.00g308330","PGEN_.00g308330",0,0,0,0.890873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","PGEN_.00g308700","PGEN_.00g308700",0,0,0,0.068704,0,"Q9VZW5","38357","FMRFaR","FMRFamide receptor","Proactivator polypeptide","GO:0016021;GO:0005887;GO:0008188;GO:0001653;GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","Q9VZW5",38357,"FMRFaR","FMRFamide receptor","Proactivator polypeptide","GO:0016021;GO:0005887;GO:0008188;GO:0001653;GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0016021;GO:0005887","GO:0008188;GO:0001653","GO:0023052;GO:0023052;GO:0023052","signaling;signaling;signaling"
"1850","PGEN_.00g308760","PGEN_.00g308760",0,0,0,0.05369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","PGEN_.00g308790","PGEN_.00g308790",0,0,0,0.05369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","PGEN_.00g308830","PGEN_.00g308830",0,0,0,0.068704,0,"Q9VZW5","38357","FMRFaR","FMRFamide receptor","Proactivator polypeptide","GO:0016021;GO:0005887;GO:0008188;GO:0001653;GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","Q9VZW5",38357,"FMRFaR","FMRFamide receptor","Proactivator polypeptide","GO:0016021;GO:0005887;GO:0008188;GO:0001653;GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0016021;GO:0005887","GO:0008188;GO:0001653","GO:0023052;GO:0023052;GO:0023052","signaling;signaling;signaling"
"1853","PGEN_.00g308840","PGEN_.00g308840",0,0,0,3.909269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","PGEN_.00g308960","PGEN_.00g308960",0,0,0,0.267716,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","PGEN_.00g309060","PGEN_.00g309060",0,0,0,0.07164,0,"Q2PC93","420367","SSPO","SCO-spondin","Dendritic cell-specific transcript protein","GO:0031012;GO:0005615;GO:0007155;GO:0030154;GO:0007399","Q2PC93",420367,"SSPO","SCO-spondin","Dendritic cell-specific transcript protein","GO:0031012;GO:0005615;GO:0007155;GO:0030154;GO:0007399","GO:0007155;GO:0030154;GO:0007399","GO:0031012;GO:0005615","","GO:0048856","anatomical structure development"
"1856","PGEN_.00g309080","PGEN_.00g309080",0,0,0,0.326461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","PGEN_.00g309180","PGEN_.00g309180",0,0,0,0.363859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","PGEN_.00g309240","PGEN_.00g309240",0,0,0,0.051055,0,"A1L0T3","109267","Ssc4d","Scavenger receptor cysteine-rich domain-containing group B protein","S4D-SRCRB","GO:0005576;GO:0016020;GO:0005044","A1L0T3",109267,"Ssc4d","Scavenger receptor cysteine-rich domain-containing group B protein","S4D-SRCRB","GO:0005576;GO:0016020;GO:0005044","","GO:0005576;GO:0016020","GO:0005044",NA,NA
"1859","PGEN_.00g309260","PGEN_.00g309260",0,0,0,0.024014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","PGEN_.00g309400","PGEN_.00g309400",0,0,0,0.065774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","PGEN_.00g309780","PGEN_.00g309780",0,0,0,0.408892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","PGEN_.00g309840","PGEN_.00g309840",0,0,0,0.012354,0,"Q6ZMV8","100129543","ZNF730","Putative zinc finger protein 730","Kinesin-like protein RBKIN","GO:0005634;GO:0000981;GO:0046872;GO:0000978;GO:0006355","Q6ZMV8",100129543,"ZNF730","Putative zinc finger protein 730","Kinesin-like protein RBKIN","GO:0005634;GO:0000981;GO:0046872;GO:0000978;GO:0006355","GO:0006355","GO:0005634","GO:0000981;GO:0046872;GO:0000978","GO:0006351","DNA-templated transcription"
"1863","PGEN_.00g309960","PGEN_.00g309960",0,0,0,0.372638,0,"P52899","3565996","","Probable pyruvate dehydrogenase E1 component subunit alpha mitochondrial","Xanthine dehydrogenase II","GO:0005759;GO:0005739;GO:0004739;GO:0006086;GO:0006096","P52899",3565996,"","Probable pyruvate dehydrogenase E1 component subunit alpha mitochondrial","Xanthine dehydrogenase II","GO:0005759;GO:0005739;GO:0004739;GO:0006086;GO:0006096","GO:0006086;GO:0006096","GO:0005759;GO:0005739","GO:0004739","GO:0006790;GO:0055086;GO:1901135;GO:0005975;GO:0006091;GO:0055086;GO:1901135","sulfur compound metabolic process;nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process;carbohydrate metabolic process;generation of precursor metabolites and energy;nucleobase-containing small molecule metabolic process;carbohydrate derivative metabolic process"
"1864","PGEN_.00g310000","PGEN_.00g310000",0,0,0,0.018161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","PGEN_.00g310280","PGEN_.00g310280",0,0,0,0.490596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","PGEN_.00g310340","PGEN_.00g310340",0,0,0,0.092113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","PGEN_.00g310460","PGEN_.00g310460",0,0,0,0.386682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","PGEN_.00g310750","PGEN_.00g310750",0,0,0,0.244518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","PGEN_.00g310860","PGEN_.00g310860",0,0,0,0.152161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","PGEN_.00g310970","PGEN_.00g310970",0,0,0,0.388516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","PGEN_.00g310980","PGEN_.00g310980",0,0,0,0.055053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","PGEN_.00g311090","PGEN_.00g311090",0,0,0,0.235168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","PGEN_.00g311230","PGEN_.00g311230",0,0,0,1.377679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","PGEN_.00g311240","PGEN_.00g311240",0,0,0,3.913876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","PGEN_.00g311270","PGEN_.00g311270",0,0,0,0.127271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","PGEN_.00g311440","PGEN_.00g311440",0,0,0,0.057564,0,NA,NA,NA,NA,NA,NA,"Q9VZW5",38357,"FMRFaR","FMRFamide receptor","Proactivator polypeptide","GO:0016021;GO:0005887;GO:0008188;GO:0001653;GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0008344;GO:0002209;GO:0007629;GO:0007186;GO:0008345;GO:0007218;GO:0007204;GO:0032226","GO:0016021;GO:0005887","GO:0008188;GO:0001653","GO:0023052;GO:0023052;GO:0023052","signaling;signaling;signaling"
"1877","PGEN_.00g311510","PGEN_.00g311510",0,0,0,0.04231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","PGEN_.00g311740","PGEN_.00g311740",0,0,0,4.053363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","PGEN_.00g311780","PGEN_.00g311780",0,0,0,0.156002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","PGEN_.00g311940","PGEN_.00g311940",0,0,0,353.632838,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","PGEN_.00g312100","PGEN_.00g312100",0,0,0,0.013596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","PGEN_.00g312110","PGEN_.00g312110",0,0,0,0.01178,0,NA,NA,NA,NA,NA,NA,"Q9VUL9;Q8SYT5",39653,"FucTA","Glycoprotein 3-alpha-L-fucosyltransferase A","Core alpha-(13)-fucosyltransferase","GO:0032580;GO:0005797;GO:0016021;GO:0046920;GO:0008417;GO:0018392;GO:0036065;GO:0036071;GO:0007399;GO:0006486","GO:0036065;GO:0036071;GO:0007399;GO:0006486","GO:0032580;GO:0005797;GO:0016021","GO:0046920;GO:0008417;GO:0018392","GO:0048856;GO:1901135","anatomical structure development;carbohydrate derivative metabolic process"
"1883","PGEN_.00g312120","PGEN_.00g312120",0,0,0,4.017676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","PGEN_.00g312240","PGEN_.00g312240",0,0,0,0.045229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","PGEN_.00g312280","PGEN_.00g312280",0,0,0,0.013781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","PGEN_.00g312450","PGEN_.00g312450",0,0,0,0.244518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","PGEN_.00g312540","PGEN_.00g312540",0,0,0,0.397455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","PGEN_.00g312610","PGEN_.00g312610",0,0,0,0.742039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","PGEN_.00g312750","PGEN_.00g312750",0,0,0,0.017533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","PGEN_.00g312880","PGEN_.00g312880",0,0,0,0.060471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","PGEN_.00g313100","PGEN_.00g313100",0,0,0,4.829371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","PGEN_.00g313110","PGEN_.00g313110",0,0,0,6.466397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893","PGEN_.00g313210","PGEN_.00g313210",0,0,0,0.760506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","PGEN_.00g313220","PGEN_.00g313220",0,0,0,23.661074,0,NA,NA,NA,NA,NA,NA,"Q9UBG0;A6H8K4;D3DU08;Q7LGE7;Q9Y5P9",9902,"MRC2","C-type mannose receptor 2","CD280","GO:0005925;GO:0016021;GO:0016020;GO:0030246;GO:0005518;GO:0038023;GO:0030574;GO:0006897;GO:0001649","GO:0030574;GO:0006897;GO:0001649","GO:0005925;GO:0016021;GO:0016020","GO:0030246;GO:0005518;GO:0038023","GO:0016192;GO:0030154","vesicle-mediated transport;cell differentiation"
"1895","PGEN_.00g313300","PGEN_.00g313300",0,0,0,0.070195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","PGEN_.00g313570","PGEN_.00g313570",0,0,0,0.068673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","PGEN_.00g313670","PGEN_.00g313670",0,0,0,1.187565,0,NA,NA,NA,NA,NA,NA,"Q91145",NA,"","Collagen alpha-1(XII) chain","Flavokinase","GO:0005581;GO:0005576;GO:0007155","GO:0007155","GO:0005581;GO:0005576","",NA,NA
"1898","PGEN_.00g314240","PGEN_.00g314240",0,0,0,0.222725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","PGEN_.00g314280","PGEN_.00g314280",0,0,0,0.268435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","PGEN_.00g314320","PGEN_.00g314320",0,0,0,0.287395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","PGEN_.00g314370","PGEN_.00g314370",0,0,0,1.655894,0,NA,NA,NA,NA,NA,NA,"P57788;Q9DEY5;Q9DG24",395383,"SLC16A3","Monocarboxylate transporter 4","Solute carrier family 16 member 3","GO:0005887;GO:0015129;GO:0015293","","GO:0005887","GO:0015129;GO:0015293",NA,NA
"1902","PGEN_.00g314380","PGEN_.00g314380",0,0,0,0.219613,0,NA,NA,NA,NA,NA,NA,"Q6ZSM3;E9PSF9;Q5M9M9;Q5T7J2;Q6ZV76",387700,"SLC16A12","Monocarboxylate transporter 12","Solute carrier family 16 member 12","GO:0016323;GO:0016021;GO:0005887;GO:0005886;GO:0005308;GO:0008028;GO:0015293;GO:0015881;GO:0015718;GO:0150104","GO:0015881;GO:0015718;GO:0150104","GO:0016323;GO:0016021;GO:0005887;GO:0005886","GO:0005308;GO:0008028;GO:0015293","GO:0055085;GO:0003013","transmembrane transport;circulatory system process"
"1903","PGEN_.00g314830","PGEN_.00g314830",0,0,0,0.084529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","PGEN_.00g314860","PGEN_.00g314860",0,0,0,0.17881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","PGEN_.00g314910","PGEN_.00g314910",0,0,0,0.175236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","PGEN_.00g315020","PGEN_.00g315020",0,0,0,0.17881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","PGEN_.00g315030","PGEN_.00g315030",0,0,0,0.313247,0,NA,NA,NA,NA,NA,NA,"Q5IS41",468775,"NCAN","Neurocan core protein","Chondroitin sulfate proteoglycan 3","GO:0005576;GO:0005509;GO:0030246;GO:0005540;GO:0007155","GO:0007155","GO:0005576","GO:0005509;GO:0030246;GO:0005540",NA,NA
"1908","PGEN_.00g315070","PGEN_.00g315070",0,0,0,0.110451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","PGEN_.00g315110","PGEN_.00g315110",0,0,0,1.118867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","PGEN_.00g315260","PGEN_.00g315260",0,0,0,3.178735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","PGEN_.00g315530","PGEN_.00g315530",0,0,0,0.283806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","PGEN_.00g315590","PGEN_.00g315590",0,0,0,0.152161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","PGEN_.00g315620","PGEN_.00g315620",0,0,0,0.024091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","PGEN_.00g315680","PGEN_.00g315680",0,0,0,0.222725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","PGEN_.00g316140","PGEN_.00g316140",0,0,0,0.245298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","PGEN_.00g316910","PGEN_.00g316910",0,0,0,1.378072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","PGEN_.00g316920","PGEN_.00g316920",0,0,0,8.250475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
